map_id,t1,t2,winner,map,date,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,acs_diff,kills_diff,kdr_diff,kadr_diff,kast_diff,rating_diff
155564,8484,13368,13368,1,2024-02-09,-0.5980861244019139,-0.2125,-7.333333333333334,-0.15757575757575748,-2.607142857142857,-15.422222222222217,-0.3917310167310166,-0.31914765181697446,-0.44970119521912344,-0.10077777777777774,-0.2212777777777779
155565,8484,13368,13368,6,2024-02-09,-0.3651315789473685,-0.0111111111111111,-4.5,-0.22424242424242413,-5.75,-20.69999999999999,-0.4594594594594592,-0.30223285486443374,-0.4320175438596492,-0.119,-0.22949999999999982
153307,4669,5310,5310,9,2024-03-02,-0.3023504273504274,0.07977207977207976,-1.2840909090909092,-0.22557172557172556,-2.5238095238095237,-10.775000000000034,-0.17801257861635245,-0.12140023211249362,-0.11735175838708822,-0.03241666666666687,-0.13199999999999978
153308,4669,5310,4669,5,2024-03-02,-0.3023504273504274,0.07977207977207976,-1.2840909090909092,-0.22557172557172556,-2.5238095238095237,-10.775000000000034,-0.17801257861635245,-0.12140023211249362,-0.11735175838708822,-0.03241666666666687,-0.13199999999999978
153309,4669,5310,5310,0,2024-03-02,-0.3023504273504274,0.07977207977207976,-1.2840909090909092,-0.22557172557172556,-2.5238095238095237,-10.775000000000034,-0.17801257861635245,-0.12140023211249362,-0.11735175838708822,-0.03241666666666687,-0.13199999999999978
163314,13849,15210,15210,6,2024-03-12,0.5063829787234043,0.2647058823529412,0.8545454545454545,-0.3062169312169313,2.5,25.986666666666622,0.46951659451659467,0.21634045840844718,0.37289466907030633,0.12413333333333332,0.28800000000000014
163315,13849,15210,13849,8,2024-03-12,0.5063829787234043,0.2647058823529412,0.8545454545454545,-0.3062169312169313,2.5,25.986666666666622,0.46951659451659467,0.21634045840844718,0.37289466907030633,0.12413333333333332,0.28800000000000014
163316,13849,15210,13849,0,2024-03-12,0.5063829787234043,0.2647058823529412,0.8545454545454545,-0.3062169312169313,2.5,25.986666666666622,0.46951659451659467,0.21634045840844718,0.37289466907030633,0.12413333333333332,0.28800000000000014
154423,15058,15065,15058,2,2024-03-28,1.9405594405594406,1.4166666666666667,3.4,1.0341614906832297,5.833333333333333,67.0,1.5405405405405403,0.8947089947089948,1.2560846560846564,0.19899999999999995,0.5569999999999999
154424,15058,15065,15058,8,2024-03-28,1.9405594405594406,1.4166666666666667,3.4,1.0341614906832297,5.833333333333333,67.0,1.5405405405405403,0.8947089947089948,1.2560846560846564,0.19899999999999995,0.5569999999999999
156670,282,104,282,8,2024-02-10,-0.1560810810810811,0.17777777777777776,1.5,-0.8099579242636746,0.0,1.5333333333333314,0.03896103896103886,0.022347066167290874,0.02675821889305041,0.010666666666666713,0.06966666666666643
156671,282,104,104,5,2024-02-10,-0.1560810810810811,0.17777777777777776,1.5,-0.8099579242636746,0.0,1.5333333333333314,0.03896103896103886,0.022347066167290874,0.02675821889305041,0.010666666666666713,0.06966666666666643
156672,282,104,104,1,2024-02-10,-0.1560810810810811,0.17777777777777776,1.5,-0.8099579242636746,0.0,1.5333333333333314,0.03896103896103886,0.022347066167290874,0.02675821889305041,0.010666666666666713,0.06966666666666643
147362,2593,2934,2593,0,2023-11-03,0.5307692307692308,-0.1333333333333333,-2.0,-0.1742424242424242,1.5,40.20000000000002,0.652173913043478,0.39075630252100835,0.8672268907563025,0.08600000000000008,0.395
143059,13941,13939,13941,1,2023-10-18,0.30769230769230765,-0.20833333333333331,0.16666666666666652,0.4347826086956522,0.5,17.69999999999999,0.38888888888888884,0.22330832765022357,0.23414412366446924,0.02100000000000002,0.2124999999999999
143060,13941,13939,13941,6,2023-10-18,0.8098290598290598,0.0,-0.16666666666666696,0.7583120204603581,2.5,30.299999999999983,0.6990154711673697,0.3667718615009289,0.5576445309877123,0.09749999999999992,0.349
125982,9351,4519,4519,5,2023-04-11,-0.43040293040293043,0.12121212121212122,0.7999999999999998,-0.08514492753623182,1.5,-23.30000000000001,-0.5106382978723403,-0.2906756165183132,-0.31511746680286,0.008999999999999897,-0.09599999999999986
125983,9351,4519,4519,8,2023-04-11,-0.43040293040293043,0.12121212121212122,0.7999999999999998,-0.08514492753623182,1.5,-23.30000000000001,-0.5106382978723403,-0.2906756165183132,-0.31511746680286,0.008999999999999897,-0.09599999999999986
118476,5366,8375,8375,4,2023-05-26,-0.12132352941176472,-0.375,1.6666666666666665,-0.4920782851817336,3.75,0.26666666666670835,-0.015151515151515138,-0.008791251255893084,-0.015186645026663559,-0.012666666666666715,-0.09133333333333327
118477,5366,8375,5366,0,2023-05-26,-0.12132352941176472,-0.375,1.6666666666666665,-0.4920782851817336,3.75,0.26666666666670835,-0.015151515151515138,-0.008791251255893084,-0.015186645026663559,-0.012666666666666715,-0.09133333333333327
