map_id,t1,t2,date,map,winner,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,eco_wr_diff,antieco_wr_diff,fullbuy_wr_diff,acs_diff,kills_diff,assists_diff,deaths_diff,kdr_diff,kadr_diff,kast_diff,rating_diff,mks_diff,clutch_diff,econ_diff
96050,878,4150,2022-09-17,3,878,0.12613240418118465,0.1306306306306306,-0.006272401433691788,0.026132404181184676,0.28787878787878785,-0.06441525953721072,-0.12368421052631584,-0.05653594771241832,0.052750565184626876,0.041544363495583,0.11461091753774681,-0.05875100509246851,0.03505954883004063,0.04943837279902852,0.08491735537190089,0.07883026064844247,0.07586206896551721,0.37186379928315405,0.04454887218045114
24509,17,188,2021-04-04,5,188,-0.14565826330532206,-0.2857142857142857,-0.050000000000000044,0.03081232492997199,0.0,0.050000000000000044,-0.16666666666666663,0.0,-0.03993971363978898,-0.039173245055598035,-0.01232492997198884,0.1068735186382245,-0.08496406461253822,-0.08510638297872337,-0.047520661157024836,-0.09218054672600129,0.13793103448275862,-0.5,-0.08646616541353379
24510,17,188,2021-04-04,0,188,0.20995670995671,0.16666666666666669,-0.044117647058823484,0.28030303030303033,0.0,0.0,-0.4,-0.05555555555555547,0.19517709118311977,0.2103994490358127,0.1991341991341991,-0.11055611055611053,0.12413066385669125,0.13765673697180547,0.13326446280991736,0.18054672600127133,0.39655172413793105,0.5,0.04981203007518794
71960,918,795,2022-02-18,1,918,0.2381320949432405,-0.04576271186440678,0.14492753623188415,-0.00180598555211553,0.2473118279569893,-0.0854700854700855,-0.20512820512820507,-0.08944399677679293,0.15862848530519968,0.16810520061294054,0.24540763673890612,-0.1826890000264614,0.12018485390578412,0.14036544850498336,0.12892561983471088,0.2083280356007628,0.33448275862068966,-0.05555555555555558,0.12406015037593987
71961,918,795,2022-02-18,2,918,0.2122479094933596,0.02203389830508473,0.05464480874316946,-0.002951303492375823,0.380952380952381,-0.13888888888888895,-0.31666666666666665,-0.07588235294117651,0.12298417483044467,0.13796598548197175,0.22587309394982782,-0.15846229520602378,0.09755946864380599,0.11718301778542742,0.09669421487603308,0.1916083916083917,0.31379310344827593,0.05982905982905984,0.08364661654135337
32436,2112,904,2021-04-29,0,2112,0.609375,0.23529411764705882,0.85,0.53125,0.8,0.6666666666666666,0.3333333333333333,0.5769230769230769,0.8033157498116053,0.7386363636363636,0.56875,0.6634615384615384,0.3210702341137124,0.34265010351966874,0.7672176308539944,0.6908243271879636,0.7241379310344828,0.6,0.5081453634085212
32437,2112,904,2021-04-29,1,904,0.5416666666666666,0.5555555555555556,0.8333333333333334,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.75,0.8040693293142428,0.69760101010101,0.65,0.717948717948718,0.2802197802197802,0.3163265306122449,0.7148760330578512,0.670057215511761,0.8620689655172413,0.5,0.5507518796992481
32438,2112,904,2021-04-29,8,2112,0.1875,0.0,0.5,0.25,0.0,0.8333333333333334,0.8,1.0,0.5938206480783723,0.49242424242424243,0.375,1.0,0.1420118343195266,0.1510989010989011,0.6074380165289256,0.23585505403687224,0.27586206896551724,0.6666666666666666,0.3665413533834586
74910,120,4345,2022-03-15,2,4345,0.29848130841121495,0.19644723092998953,-0.2941176470588235,0.14836448598130836,0.5517241379310345,-0.2558139534883721,-0.4782608695652174,-0.2333333333333334,0.1033157498116053,0.16498513169073917,0.327803738317757,-0.2361610352264558,0.12177028451001057,0.15264187866927592,0.13429752066115702,0.3000635727908455,0.3758620689655172,0.1646341463414634,0.07499999999999997
74911,120,4345,2022-03-15,4,4345,0.07586419753086426,-0.07887090078870901,0.19785378940308518,0.025555555555555554,0.3942307692307692,-0.026610644257702987,-0.046052631578947345,-0.04166666666666663,0.06386586284853048,0.047078189300411515,0.11286419753086419,-0.04934472934472932,0.03873564218586841,0.05334249084249084,0.05774793388429747,0.10031786395422769,0.10517241379310348,-0.2550505050505051,0.06616541353383458
164130,8877,4915,2024-04-17,1,8877,0.02502593360995853,-0.021590909090909105,0.16504329004329,0.013620378467893546,0.14814814814814814,-0.03141025641025641,-0.15725359911406422,0.015311004784688942,-0.010022607385079114,-0.02090321936016956,0.031861292234736285,-0.04615992582797564,0.01005622467650819,0.018575061520004352,-0.0016528925619836332,0.01602034329307078,-0.06896551724137931,0.1332916145181477,-0.009774436090225555
164131,8877,4915,2024-04-17,9,4915,-0.01895652173913054,0.07692307692307687,-0.23035230352303515,-0.05895652173913046,0.03157894736842104,0.06730769230769229,0.22999999999999998,-0.022727272727272707,-0.013815624215021425,-0.017744400527009204,0.20153043478260865,0.029253065774804864,-0.02140184140184141,0.0123138444567016,0.015495867768595056,-0.0207671116762027,-0.040229885057471305,0.22999999999999998,0.002819548872180491
164132,8877,4915,2024-04-17,8,4915,-0.07087344028520498,0.11568213783403658,-0.15087719298245617,-0.018229352346999406,-0.11875000000000002,0.005128205128205221,0.03157894736842104,0.029498525073746285,-0.053127354935945725,-0.05613460811321777,0.006398098633392735,0.03002209119856175,-0.03367021006298742,-0.028502109894258117,-0.013223140495867803,-0.05092180546725991,-0.1862068965517241,0.1333333333333333,-0.0578947368421053
26886,1209,628,2021-04-09,0,628,-0.026873385012919915,0.3705357142857143,-0.18272425249169433,-0.05167958656330751,0.021505376344086002,0.04166666666666663,0.015873015873015872,0.09477911646586346,0.005576488319517671,-0.008245243128964058,0.15565891472868215,0.004134366925064625,-0.00557052444076598,0.020669217339002746,0.008884297520661097,0.021233312142403114,0.062068965517241406,0.2833333333333333,0.015789473684210523
