,match_id,t1,t2,winner,t1_ban1,t1_ban2,t2_ban1,t2_ban2,t1_pick,t2_pick,remaining,t1_mapwins,t2_mapwins,net_h2h,t1_past,t2_past,odds,best_odds,worst_odds,date,t1_elo,t2_elo,elo_diff
1311,318911,8877,14419,True,0,5,6,8,9,2,1,2,0,-3.0,3,4,0.7337920653693151,0.7633587786259541,0.7042253521126761,2024-04-03,1522.7955271198523,1467.1354020311464,55.660125088705854
546,318914,2059,4915,False,9,2,0,8,1,6,5,0,2,-4.0,1,3,0.3139097744360902,0.3421052631578947,0.2857142857142857,2024-04-04,1543.96553550925,1551.6693444360371,-7.703808926787133
1349,318915,2593,1001,False,9,8,0,2,5,6,1,0,2,2.0,4,0,0.722095498783455,0.75669099756691,0.6875,2024-04-04,1777.9804046364707,1454.3335846003238,323.6468200361469
112,319766,13790,14137,False,9,2,0,5,1,8,6,1,2,,-3,-1,0.6275488972118186,0.6296296296296297,0.6254681647940075,2024-04-05,1493.6543452648757,1502.2360321579736,-8.581686893097867
1280,319765,12010,731,True,0,8,9,2,5,1,6,2,1,1.0,-1,-8,0.7814407814407813,0.7936507936507936,0.7692307692307692,2024-04-05,1551.0401193801006,1407.75776852412,143.28235085598067
905,318916,474,1184,False,2,0,1,9,8,5,6,0,2,7.0,0,1,0.4961928934010152,0.5,0.4923857868020305,2024-04-05,1542.4472386170817,1523.5998963311954,18.84734228588627
174,318917,397,12694,False,1,8,6,2,9,0,5,0,2,,0,4,0.4348659003831417,0.4444444444444444,0.4252873563218391,2024-04-05,1414.576225611753,1493.8871831721985,-79.31095756044556
73,314302,6199,8185,False,1,8,5,0,9,6,2,0,2,-1.0,3,-2,0.3567469181765533,0.3670886075949368,0.3464052287581699,2024-04-06,1551.696610726684,1677.9435453731369,-126.24693464645293
368,319767,11981,1119,False,0,1,6,8,5,9,2,1,2,3.0,4,-6,0.7578289319934564,0.7727272727272727,0.7429305912596401,2024-04-06,1531.8776429375032,1452.7424607233163,79.1351822141869
708,314623,1034,6961,True,8,1,5,6,9,2,0,2,0,-2.0,3,0,0.6781609195402298,0.6896551724137931,0.6666666666666666,2024-04-06,1618.354884406607,1747.825261226289,-129.4703768196821
429,319768,1120,13576,True,2,9,6,5,0,1,8,2,1,,2,-4,0.9259259259259258,0.9259259259259258,0.9259259259259258,2024-04-06,1668.4344001488864,1455.9428428824672,212.49155726641925
359,314301,918,5448,False,2,8,1,6,9,5,0,1,2,-5.0,-4,-1,0.227234753550543,0.2481203007518797,0.2063492063492064,2024-04-06,1488.2716415560242,1539.6852209242627,-51.413579368238516
444,314622,188,2359,True,8,6,2,1,9,5,0,2,1,0.0,-4,4,0.2548174442190669,0.2941176470588235,0.2155172413793103,2024-04-06,1560.5963286813987,1548.0554887352203,12.540839946178494
998,319770,11328,13790,True,8,1,9,2,6,0,5,2,0,,-3,-3,0.7491582491582491,0.7575757575757576,0.7407407407407407,2024-04-07,1609.17418443733,1478.049466200766,131.12471823656415
80,319769,12064,12685,False,5,1,2,8,6,0,9,0,2,-3.0,-4,1,0.1068580542264752,0.1228070175438595,0.0909090909090909,2024-04-07,1443.9796797412032,1593.76276998103,-149.78309023982683
505,314625,2,120,True,2,1,6,0,8,5,9,2,0,4.0,5,-7,0.7464349376114081,0.7575757575757576,0.7352941176470588,2024-04-07,1650.0292688868606,1494.3441831235955,155.68508576326508
1133,314624,11058,5248,True,9,0,1,8,6,5,2,2,0,-2.0,1,3,0.5803000740092848,0.5988023952095809,0.5617977528089888,2024-04-07,1482.446992635728,1659.1233549421725,-176.6763623064444
1227,314304,14,624,False,2,0,5,8,1,6,9,0,2,-8.0,0,0,0.1628135070758021,0.180327868852459,0.1452991452991452,2024-04-07,1614.052817123891,1812.6906825561139,-198.63786543222295
333,314303,6387,8304,False,2,8,0,9,6,1,5,1,2,,-4,-3,0.6085164835164835,0.6336996336996337,0.5833333333333333,2024-04-07,1697.1462569264381,1494.141206167327,203.0050507591111
518,314305,6199,878,False,1,6,9,0,2,8,5,1,2,-1.0,3,-2,0.4935897435897435,0.5,0.4871794871794871,2024-04-08,1541.267444403882,1468.4010885965567,72.86635580732536
1429,314306,918,8185,False,5,8,1,9,6,0,2,0,2,-2.0,-3,2,0.0824915824915825,0.0909090909090909,0.0740740740740741,2024-04-08,1474.6221918264773,1688.3727116959387,-213.7505198694614
506,314626,2355,2406,True,1,0,8,9,5,6,2,2,1,1.0,-8,-10,0.6194859992328346,0.6329113924050632,0.6060606060606061,2024-04-08,1415.2383871374639,1428.5070519195551,-13.268664782091264
467,314308,14,278,False,5,8,1,2,6,0,9,1,2,1.0,-3,-7,0.8162373145979703,0.8666666666666667,0.765807962529274,2024-04-09,1606.3188257402971,1358.390443181329,247.92838255896822
908,314307,17,8304,True,2,8,9,5,0,6,1,2,0,-1.0,4,-3,0.8903133903133903,0.9259259259259258,0.8547008547008548,2024-04-09,1656.1669543249607,1518.5536938343923,137.61326049056834
140,318919,2059,1001,True,0,8,6,1,9,2,5,2,1,6.0,-3,0,0.2986203827325322,0.3115264797507788,0.2857142857142857,2024-04-10,1528.3202508902461,1482.0344907514586,46.28576013878751
1016,318918,8877,1184,False,9,8,0,5,1,6,2,1,2,-1.0,3,2,0.5635222518067706,0.5815899581589958,0.5454545454545454,2024-04-10,1536.2539893031808,1540.466998134589,-4.21300883140816
1377,318921,397,7035,True,1,9,8,6,5,2,0,2,0,-1.0,-3,-3,0.4349881796690307,0.4444444444444444,0.425531914893617,2024-04-11,1402.1664834517157,1440.2789412461964,-38.11245779448063
517,318920,474,4915,False,9,5,2,1,8,6,0,1,2,-2.0,-1,4,0.236240671641791,0.2537313432835821,0.21875,2024-04-11,1525.5801368136881,1567.314629055041,-41.73449224135288
1273,318923,8877,12694,True,1,6,0,2,5,8,9,2,0,,0,5,0.7846153846153846,0.8,0.7692307692307692,2024-04-12,1520.447996020981,1506.2969253322358,14.151070688745222
57,319772,11328,11981,True,8,1,6,0,2,5,9,2,1,6.0,-2,2,0.8457036825578077,0.8849557522123894,0.8064516129032259,2024-04-12,1619.4069249135996,1512.2950731415397,107.11185177205994
142,318922,2593,14419,True,9,5,6,0,2,1,8,2,1,2.0,1,0,0.8477011494252874,0.8620689655172414,0.8333333333333334,2024-04-12,1750.2794984853358,1453.676939847818,296.60255863751786
1177,319771,13576,12064,False,5,6,2,8,9,1,0,1,2,-1.0,-3,-5,0.7319437296277235,0.7512437810945274,0.7126436781609196,2024-04-12,1448.6668797559005,1434.4796614810525,14.187218274847964
578,314628,11058,120,False,9,0,6,2,8,1,5,0,2,,2,-7,0.4531436767869949,0.4680851063829787,0.4382022471910112,2024-04-13,1505.9475958525472,1485.0695280166938,20.87806783585347
587,314309,17,624,False,2,0,9,8,5,6,1,1,2,1.0,5,1,0.5247234138631746,0.5348837209302326,0.5145631067961165,2024-04-13,1666.1414778824474,1820.4246739397076,-154.28319605726028
1182,319774,12685,12010,True,5,6,0,9,8,2,1,2,1,1.0,4,2,0.6062610229276896,0.6172839506172839,0.5952380952380952,2024-04-13,1603.2627882411807,1560.7919852152652,42.47080302591553
1201,314310,14,8185,False,5,9,6,0,2,8,1,1,2,-5.0,-2,6,0.295460183577276,0.3103448275862068,0.2805755395683452,2024-04-13,1580.5120038271161,1695.6080146417405,-115.09601081462438
270,314629,2,2359,False,8,9,2,0,5,6,1,0,2,-2.0,5,1,0.6978646069968196,0.7183098591549295,0.6774193548387097,2024-04-13,1659.3039239937623,1532.6327650718667,126.67115892189554
14,319773,1119,13790,False,0,6,9,1,2,5,8,0,2,,-7,-4,0.2063492063492064,0.2063492063492064,0.2063492063492064,2024-04-13,1472.3250305192798,1467.8167257244963,4.508304794783498
159,319775,11981,14137,True,6,9,0,1,8,2,5,2,1,3.0,-1,-2,0.6277056277056277,0.6493506493506493,0.6060606060606061,2024-04-14,1501.077202723431,1517.8409112220834,-16.763708498652477
674,319776,731,1120,False,2,5,6,0,1,9,8,0,2,-11.0,-8,1,0.0737564322469983,0.0909090909090909,0.0566037735849057,2024-04-14,1398.0059026889553,1675.7103632754531,-277.7044605864978
62,314311,6199,5448,True,1,0,2,8,5,6,9,2,1,-1.0,0,-2,0.5633847521107092,0.5649717514124294,0.5617977528089888,2024-04-14,1521.9601733214083,1553.3346706538096,-31.374497332401234
758,314631,1034,2406,True,9,0,5,6,8,2,1,2,0,5.0,3,-8,0.9437321937321936,0.9615384615384616,0.9259259259259258,2024-04-14,1640.0557437405052,1411.8963042208372,228.159439519668
1239,314630,2355,7386,True,1,2,6,8,5,9,0,2,0,1.0,-6,2,0.5284236288797419,0.5617977528089888,0.495049504950495,2024-04-14,1431.8491348361817,1487.8797056588583,-56.03057082267651
697,314312,6387,878,False,0,8,9,1,6,5,2,0,2,1.0,-4,-3,0.4269293924466338,0.4285714285714286,0.4252873563218391,2024-04-14,1672.7337692593728,1487.7083596790305,185.02540958034228
236,314632,188,5248,True,2,5,1,0,6,9,8,2,1,4.0,-4,2,0.7054848966613672,0.7352941176470588,0.6756756756756757,2024-04-15,1576.0190523447523,1635.6227517253533,-59.60369938060103
798,314314,918,8304,False,8,0,1,9,5,2,6,1,2,2.0,-6,-3,0.2296296296296296,0.2592592592592593,0.1999999999999999,2024-04-15,1467.3868888806755,1508.5791702769056,-41.1922813962301
41,314313,17,278,True,9,0,1,5,6,8,2,2,0,1.0,3,-5,0.927197802197802,0.9615384615384616,0.8928571428571428,2024-04-15,1656.8135797582086,1384.19726509451,272.61631466369863
265,314315,14,878,True,5,1,9,8,6,0,2,2,0,2.0,-5,0,0.6135893092414831,0.6211180124223602,0.6060606060606061,2024-04-16,1569.6266296440758,1511.5055566748083,58.121072969267516
366,314316,6387,5448,False,2,1,5,8,0,9,6,1,2,-1.0,-5,-2,0.3608592665196439,0.3710691823899371,0.3506493506493506,2024-04-16,1648.936572263595,1535.8937362974352,113.04283596615983
1208,318925,8877,4915,False,2,6,0,5,1,9,8,1,2,-3.0,0,4,0.5141509433962265,0.5283018867924529,0.5,2024-04-17,1535.7966752595933,1581.4018756450018,-45.60520038540858
1114,318924,12694,2593,False,1,5,9,0,2,6,8,0,2,,0,0,0.099025974025974,0.1071428571428572,0.0909090909090909,2024-04-17,1490.9482460936235,1755.1916151576354,-264.24336906401186
1024,318927,2059,1184,True,2,6,1,8,0,5,9,2,1,-4.0,0,1,0.3189371470361191,0.3311258278145695,0.3067484662576687,2024-04-18,1542.2012340672059,1556.2729914167887,-14.071757349582867
1174,318926,397,1001,True,0,2,6,1,9,8,5,2,0,1.0,0,-3,0.2315608919382504,0.2358490566037735,0.2272727272727272,2024-04-18,1419.9146206515597,1468.153507574499,-48.23888692293917
488,318929,2593,7035,True,9,8,6,0,1,5,2,2,0,2.0,1,-7,0.9478885893980232,0.9523809523809524,0.9433962264150942,2024-04-19,1760.9291687648017,1422.5308040463524,338.39836471844933
772,319778,12064,11328,False,8,1,2,5,6,0,9,0,2,-2.0,-3,-3,0.1668971238938053,0.21875,0.1150442477876105,2024-04-19,1451.132644134742,1630.6247953317084,-179.49215119696646
1344,319777,13790,12685,False,5,2,9,8,6,0,1,0,2,,-4,3,0.2479502403166525,0.2592592592592593,0.2366412213740458,2024-04-19,1484.0243291811769,1617.3166195838978,-133.29229040272094
1139,318928,474,14419,True,2,1,8,9,5,6,0,2,1,1.0,-4,-3,0.6899505138941759,0.7042253521126761,0.6756756756756757,2024-04-19,1511.4928902237273,1448.7648231755184,62.72806704820891
175,314318,6387,278,True,5,9,1,2,6,8,0,2,1,1.0,-7,-6,0.5202702702702702,0.5405405405405405,0.5,2024-04-20,1627.9069964872167,1378.683172341134,249.22382414608273
859,319779,12010,1119,False,2,5,0,9,6,1,8,0,2,2.0,3,-7,0.6998207885304659,0.7222222222222222,0.6774193548387097,2024-04-20,1546.738153872548,1456.1174270625993,90.62072680994879
917,319780,11981,13576,True,6,9,0,8,5,2,1,2,1,,-2,-3,0.6667852062588905,0.6756756756756757,0.6578947368421053,2024-04-20,1517.8486015048165,1432.013897102211,85.83470440260544
1204,314317,17,8185,False,9,5,6,2,0,1,8,1,2,0.0,3,5,0.5924780281828448,0.6415770609318996,0.54337899543379,2024-04-20,1662.3276725115845,1706.4933888247808,-44.1657163131963
1438,314634,2,7386,True,2,0,8,5,6,1,9,2,0,4.0,2,1,0.952467343976778,0.9615384615384616,0.9433962264150942,2024-04-20,1637.7159296974764,1469.3215414586898,168.39438823878663
816,314635,188,6961,True,2,0,8,9,1,5,6,2,1,-1.0,-1,-1,0.3798561151079137,0.4,0.3597122302158274,2024-04-20,1594.7372899367554,1726.1244018923908,-131.38711195563542
190,314319,918,878,True,1,2,9,8,5,6,0,2,0,-5.0,-5,-1,0.3535732133933034,0.3623188405797102,0.3448275862068966,2024-04-21,1453.275024840816,1498.157439757184,-44.88241491636791
1121,314636,2355,5248,True,1,9,8,0,2,6,5,2,0,-1.0,-2,0,0.6215016406099209,0.6369426751592356,0.6060606060606061,2024-04-21,1450.4072990363502,1616.9045141333502,-166.49721509699998
1425,319781,731,12064,True,2,1,9,6,0,5,8,2,1,3.0,-8,-3,0.5813953488372093,0.5813953488372093,0.5813953488372093,2024-04-21,1392.6242059937374,1442.734037148305,-50.1098311545677
734,314637,1034,2359,False,0,8,5,6,1,9,2,0,2,-2.0,7,0,0.5677905978118816,0.5780590717299579,0.5575221238938053,2024-04-21,1646.8371808114134,1554.2207593681526,92.61642144326083
1080,319782,1120,14137,True,5,8,6,2,9,0,1,2,0,,1,-2,0.9009372979961214,0.9615384615384616,0.8403361344537815,2024-04-21,1681.092059970671,1501.0695124406977,180.02254752997328
1255,314320,6199,624,True,2,0,1,6,9,5,8,2,0,-2.0,-1,1,0.3541246518774609,0.4273504273504274,0.2808988764044944,2024-04-21,1539.4011076777826,1829.7525720639464,-290.3514643861638
97,314638,11058,2406,True,9,1,8,0,5,6,2,2,0,,2,-8,0.6740196078431373,0.6944444444444444,0.6535947712418301,2024-04-22,1488.9872809300882,1405.114867149929,83.87241378015915
241,314322,17,5448,True,2,5,9,1,8,0,6,2,0,-1.0,1,-3,0.9054408390691576,0.9259259259259258,0.8849557522123894,2024-04-22,1648.350693778102,1556.9233120738136,91.42738170428834
67,314321,14,8304,False,2,9,5,8,1,6,0,0,2,2.0,-4,-4,0.6920926366693113,0.7109826589595376,0.673202614379085,2024-04-22,1582.9747465617002,1522.6910343167651,60.28371224493503
540,314639,188,120,False,2,9,6,8,0,1,5,0,2,0.0,-1,-3,0.4579905992949472,0.4594594594594595,0.4565217391304348,2024-04-22,1616.5150602799492,1502.0298429391528,114.48521734079645
910,314640,2,5248,False,2,0,8,5,6,1,9,1,2,-2.0,5,-4,0.8705667882001988,0.8839907192575406,0.8571428571428572,2024-04-23,1646.5162138459493,1593.7746466318386,52.74156721411077
53,314323,6199,278,True,1,8,5,0,2,6,9,2,1,4.0,2,-6,0.7413916195288044,0.7633587786259541,0.7194244604316548,2024-04-23,1566.3374929516858,1372.527154472807,193.81033847887875
985,314641,1034,7386,True,0,6,5,1,8,2,9,2,0,-1.0,3,-3,0.9478885893980232,0.9523809523809524,0.9433962264150942,2024-04-23,1626.6702731958117,1460.521257310217,166.14901588559474
124,314324,918,624,False,2,0,1,6,9,5,8,0,2,-4.0,-4,1,0.0521114106019767,0.0566037735849057,0.0476190476190476,2024-04-23,1471.3305151364316,1802.8161867900433,-331.4856716536117
1063,314643,2355,6961,True,1,2,9,5,8,0,6,2,0,0.0,2,-4,0.4280759401241328,0.4545454545454545,0.4016064257028112,2024-04-24,1473.5371665378618,1704.346631549197,-230.80946501133508
132,318930,474,1001,False,2,5,8,0,1,9,6,0,2,3.0,-1,-3,0.4576719576719576,0.4708994708994708,0.4444444444444444,2024-04-24,1524.6351399020405,1449.9461902391713,74.68894966286916
807,318931,2059,12694,False,1,8,0,6,9,5,2,0,2,3.0,0,-5,0.7363699102829537,0.7584541062801933,0.7142857142857143,2024-04-24,1558.8489083331197,1485.2106924864572,73.63821584666243
668,314642,11058,2359,False,8,0,9,1,2,5,6,1,2,,2,1,0.1559829059829059,0.1666666666666666,0.1452991452991452,2024-04-24,1501.198134575327,1574.3876669837543,-73.18953240842734
562,318932,2593,1184,False,2,5,9,0,8,6,1,0,2,5.0,1,2,0.6360153256704981,0.6551724137931034,0.6168582375478927,2024-04-25,1764.9219383813524,1539.625317150875,225.2966212304775
293,318933,397,4915,True,5,6,2,1,0,9,8,2,1,-2.0,-1,4,0.2616120218579235,0.2732240437158469,0.25,2024-04-25,1438.1219379868874,1595.31365798835,-157.19172000146273
300,319784,12685,11981,False,5,0,6,1,9,2,8,0,2,2.0,4,-2,0.584213872137175,0.6168582375478927,0.5515695067264574,2024-04-26,1627.4627050181232,1529.9742713482037,97.48843366991946
1188,319783,14137,12010,True,2,8,0,6,9,1,5,2,1,1.0,-5,-1,0.3875448028673835,0.4166666666666667,0.3584229390681003,2024-04-26,1492.689804328025,1526.657045361063,-33.96724103303791
411,318935,8877,7035,True,0,2,6,8,5,9,1,2,1,3.0,1,-10,0.8701573849878934,0.8928571428571428,0.8474576271186441,2024-04-26,1521.884892916245,1418.5380344298017,103.34685848644335
203,318934,2059,14419,True,1,5,0,8,6,2,9,2,1,-1.0,0,-6,0.6922487304781068,0.7042253521126761,0.6802721088435374,2024-04-26,1539.507626198015,1435.6225734972052,103.88505270080987
1197,314325,6387,624,False,2,5,9,8,1,0,6,0,2,-5.0,-4,1,0.1356184798807749,0.180327868852459,0.0909090909090909,2024-04-27,1634.0630143555436,1806.9501037445018,-172.8870893889582
396,319785,731,13790,False,1,6,5,2,9,8,0,1,2,,-6,-5,0.3506219692177946,0.3548387096774194,0.3464052287581699,2024-04-27,1410.9159801158232,1473.8782437469515,-62.96226363112828
440,314644,11058,7386,True,9,2,6,0,5,1,8,2,0,-1.0,2,-7,0.7435046987285793,0.7462686567164178,0.7407407407407407,2024-04-27,1488.519649852704,1451.6382680792728,36.88138177343126
528,319786,11328,1120,True,8,9,6,5,2,1,0,2,1,-9.0,1,2,0.3236095627399975,0.3623188405797102,0.2849002849002849,2024-04-27,1639.0234023181451,1689.4717680833437,-50.44836576519856
1065,314326,918,278,True,1,9,5,2,8,6,0,2,1,2.0,-4,-5,0.662716699583059,0.6802721088435374,0.6451612903225806,2024-04-27,1467.196598181973,1364.6290160396838,102.56758214228921
1360,314645,2,6961,False,2,1,8,9,6,5,0,0,2,-1.0,2,-8,0.6496072655866469,0.6563573883161512,0.6428571428571428,2024-04-27,1628.105861240452,1679.0469005745108,-50.941039334058814
592,314327,14,5448,True,2,8,5,0,1,6,9,2,1,3.0,-4,-3,0.6312226204699323,0.6451612903225806,0.6172839506172839,2024-04-28,1564.226107220578,1545.0391309475551,19.186976273022765
40,314646,188,2406,True,2,8,9,5,6,0,1,2,1,1.0,-1,-9,0.8850250626566416,0.8928571428571428,0.8771929824561404,2024-04-28,1595.4257024439476,1392.9040135046905,202.52168893925705
582,319787,1119,12064,True,0,9,2,5,6,1,8,2,1,-2.0,-3,-6,0.5937279774489077,0.6060606060606061,0.5813953488372093,2024-04-28,1476.1985355740844,1424.4422630262193,51.75627254786514
1193,314328,6199,8304,False,5,0,1,8,6,9,2,1,2,1.0,1,0,0.5963541666666666,0.609375,0.5833333333333333,2024-04-28,1574.235631384809,1541.4396736578874,32.79595772692164
1356,319788,12010,13576,True,0,9,2,8,6,5,1,2,0,,-4,-2,0.6757990867579908,0.684931506849315,0.6666666666666666,2024-04-28,1509.097760877961,1419.888227258824,89.20953361913712
809,314647,1034,5248,False,2,8,5,1,6,0,9,1,2,6.0,3,-5,0.7371111940195387,0.7416020671834626,0.732620320855615,2024-04-28,1635.5532624267557,1612.184999237336,23.36826318941985
340,314330,17,878,False,5,1,9,6,0,2,8,1,2,5.0,4,-2,0.7570308334814289,0.8161764705882353,0.6978851963746224,2024-04-29,1660.2348749043604,1480.1019494615684,180.13292544279193
1216,314329,6387,8185,False,9,6,0,5,2,1,8,0,2,,-5,4,0.080634278002699,0.1228070175438595,0.0384615384615385,2024-04-29,1625.426769853399,1720.4703675582634,-95.0435977048644
796,314648,2355,120,True,1,0,6,5,2,9,8,2,1,-1.0,5,0,0.511816163990077,0.5405405405405405,0.4830917874396135,2024-04-29,1498.836897512548,1523.1192007751545,-24.282303262606547
353,318936,397,14419,False,5,0,6,2,1,9,8,0,2,-4.0,1,-6,0.6289147455415398,0.6710526315789473,0.5867768595041323,2024-05-01,1460.9043030088485,1424.2690052783225,36.63529773052596
1003,318937,8877,1001,False,9,0,8,2,5,6,1,1,2,-1.0,3,0,0.4296392590185245,0.4475138121546961,0.4117647058823529,2024-05-01,1533.2611659092352,1469.3337208998214,63.92744500941376
680,318938,2059,7035,False,1,0,6,9,2,8,5,1,2,6.0,-1,-9,0.7178186429930248,0.736842105263158,0.6987951807228916,2024-05-02,1550.8611944168977,1407.1617614368115,143.69943298008616
993,318939,4915,2593,True,9,8,5,6,2,0,1,2,1,-5.0,1,1,0.523617622063218,0.5291005291005292,0.5181347150259068,2024-05-02,1572.531292966389,1739.7918663109729,-167.26057334458392
232,319789,1120,1119,True,0,8,6,1,9,5,2,2,0,2.0,2,0,0.9326739545375672,0.9803921568627452,0.8849557522123894,2024-05-02,1671.16472585651,1489.8325465460505,181.33217931045942
27,319790,13790,13576,False,1,5,2,8,0,6,9,0,2,,-2,-6,0.5599613152804642,0.574468085106383,0.5454545454545454,2024-05-03,1487.0100535930596,1407.9085133745612,79.10154021849849
402,329907,6199,14,False,5,0,1,8,6,9,2,0,2,-2.0,2,-1,0.5304750358205665,0.5348837209302326,0.5260663507109005,2024-05-03,1556.7297915547858,1579.3434114615636,-22.613619906777785
901,329908,624,8304,True,8,0,2,5,6,1,9,2,1,1.0,5,3,0.7989559460147695,0.8403361344537815,0.7575757575757576,2024-05-03,1815.5863482466464,1558.9455134879106,256.64083475873576
504,314650,2,2406,True,2,0,9,6,8,5,1,2,0,2.0,-1,-8,0.8970233306516493,0.9090909090909092,0.8849557522123894,2024-05-03,1614.4351156560017,1385.3003833249888,229.13473233101286
446,318941,397,1184,False,9,2,6,8,1,5,0,0,2,-6.0,1,3,0.3072866730584851,0.3288590604026845,0.2857142857142857,2024-05-03,1443.2234103225608,1564.7553892212545,-121.53197889869375
899,318940,474,12694,True,1,0,2,8,5,6,9,2,0,,-2,-1,0.6223506743737958,0.6666666666666666,0.5780346820809249,2024-05-03,1505.2476092413904,1504.5519746215618,0.6956346198285246
514,329910,8185,624,False,2,5,9,8,6,0,1,1,2,-5.0,8,4,0.4409045477261369,0.4565217391304348,0.4252873563218391,2024-05-04,1732.199456402459,1821.5328768311065,-89.33342042864751
1232,319792,12010,11328,False,2,0,8,1,5,6,9,0,2,2.0,-1,4,0.1628135070758021,0.180327868852459,0.1452991452991452,2024-05-04,1521.0774747622238,1657.330444544979,-136.25296978275514
188,329909,17,14,False,6,1,5,8,0,9,2,1,2,-5.0,1,2,0.6938670748439002,0.7134670487106017,0.6742671009771987,2024-05-04,1636.6106535257793,1594.3034838633089,42.307169662470415
