,map_id,t1,t2,winner,map,date,round_wr_diff,retake_wr_diff,postplant_wr_diff,fk_percent_diff,pistol_wr_diff,acs_diff,kills_diff,kdr_diff,kadr_diff,kast_diff,rating_diff
378,117181,474,1184,474,0,2023-03-30,-0.014953401029350388,-0.062095356293308535,-0.03979612640163099,0.0019726962732143916,0.1386772370256184,-1.6138531513970804,-0.05777134258146921,0.0022011581295602323,-0.024305804808646192,-0.0002081871345032127,-0.013918518518518441
379,145402,7386,1124,7386,4,2023-10-21,0.01914414414414417,0.08124999999999999,0.4342105263157895,0.03153153153153154,-0.08333333333333331,10.279999999999973,0.17792792792792822,0.04951646468355986,0.023870730811604846,-0.009600000000000053,0.031200000000000117
380,145403,7386,1124,7386,8,2023-10-21,0.05077824009862847,0.1985294117647059,0.09764309764309764,-0.11596548004314994,0.014005602240896337,1.8866666666666276,0.12328556017876435,0.0721180555555555,0.036493055555555376,0.042266666666666675,0.07229999999999981
381,147922,4050,8304,8304,2,2023-11-26,0.368421052631579,-0.41666666666666663,-0.4166666666666667,0.2631578947368421,0.3333333333333333,41.80000000000001,1.1052631578947367,0.6184322033898304,0.7457627118644068,0.18799999999999994,0.39100000000000046
382,147923,4050,8304,4050,4,2023-11-26,0.024478330658105896,-0.07509881422924902,0.22955974842767302,-0.07704654895666135,0.2575757575757575,-1.6500000000000057,-0.09189406099518438,0.014693331101999885,0.06131704459877829,-0.07599999999999996,0.03412499999999996
383,147924,4050,8304,8304,6,2023-11-26,-0.11258581235697945,-0.23555555555555563,-1.1774193548387095,-0.31807780320366136,0.282051282051282,-32.45000000000002,-0.7459954233409607,-0.3434249133102161,-0.6555748199519873,-0.10399999999999998,-0.26025
384,155114,5448,918,5448,1,2024-02-18,-0.16921837228041903,-0.1796352583586626,-0.029843893480257178,-0.11420820451407138,-0.052795031055900665,-20.7433962264152,-0.4104094938099774,-0.2414678676552534,-0.3513284952897908,-0.10374528301886787,-0.31811320754717
385,155115,5448,918,5448,5,2024-02-18,-0.11321880219518016,-0.0812937062937063,-0.1387657688373678,-0.02199606040709129,-0.09090909090909094,-16.815068493150733,-0.289191123836793,-0.13830465992102592,-0.2247751981642927,0.012232876712328644,-0.1164726027397257
386,160735,1001,4915,1001,9,2024-02-29,-0.1282894736842105,-0.42857142857142855,-0.11111111111111116,-0.17105263157894735,-1.0,-21.799999999999983,-0.638157894736842,-0.2583374813339969,-0.23992035838725756,-0.052000000000000046,-0.12200000000000011
387,160736,1001,4915,1001,2,2024-02-29,-0.037634408602150504,-0.15686274509803919,0.09743589743589742,0.15798180314309346,-0.03896103896103886,3.833333333333343,-0.02936311000827141,0.02311827956989232,0.11075268817204287,0.09933333333333338,0.16183333333333305
388,163167,17,8304,17,6,2024-04-09,-0.04412313432835824,-0.1879045307443366,-0.09081290777640627,-0.07238805970149259,0.1854480922803904,-10.151785714285722,-0.19104477611940318,-0.07877709903631669,-0.11488096105903112,-0.007500000000000173,-0.038071428571428645
389,163168,17,8304,17,0,2024-04-09,0.08520426941479575,0.15037950664136623,0.09235517568850893,0.0007361059992638808,-0.05102040816326531,8.326666666666625,0.23849834376150136,0.11228218496078146,0.20522688996692096,0.03066666666666662,0.09323333333333339
390,163411,11058,7386,11058,5,2024-04-27,0.20133481646273643,0.16936170212765955,0.2804878048780488,-0.022691879866518327,0.629090909090909,35.48333333333332,0.6924360400444938,0.3238220825617718,0.47582440192282505,0.09991666666666676,0.28570833333333345
391,163412,11058,7386,11058,1,2024-04-27,-0.04280701754385963,0.05455537370430988,0.041483343808925155,0.03929824561403511,0.1166666666666667,13.377142857142871,0.21403508771929802,0.06688697142157762,0.21899341708410924,0.06640000000000001,0.06119999999999992
392,137383,1034,12010,12010,6,2023-08-08,0.02034845496383958,-0.031055900621118016,-0.10474951203643468,0.0787968441814596,0.22962962962962963,-0.4749999999999659,-0.049704142011834485,0.05137950760159293,0.11923280015841242,0.0505000000000001,0.03299999999999992
393,137384,1034,12010,12010,8,2023-08-08,0.08708205603479008,-0.047619047619047616,0.08585503166783948,0.1464675269123833,0.21296296296296302,11.25,0.19487417124117767,0.1228977083234074,0.1810710372099671,0.08150000000000024,0.11012500000000003
394,119569,8304,918,918,8,2023-04-17,0.02250130821559393,0.10857142857142854,-0.3636363636363637,-0.07430664573521717,-0.30000000000000004,-2.5,-0.05546834118262689,-0.016453900709219815,-0.12737588652482268,-0.040999999999999925,-0.0045000000000001705
395,119570,8304,918,918,5,2023-04-17,0.05213903743315507,0.13212944752369032,-0.180637544273908,0.04768469710485762,0.04720496894409931,9.856603773584823,0.23529411764705888,0.06228718001137168,0.04701045812597027,0.04175471698113231,0.05838679245282996
396,119190,4915,397,4915,0,2023-04-06,-0.06366755623332054,-0.30588235294117644,-0.13068181818181823,-0.06633625619519634,-0.014285714285714346,-0.7666666666666515,-0.16088448341593597,0.07065217391304346,0.21648550724637672,0.019333333333333313,0.06583333333333341
397,119191,4915,397,4915,3,2023-04-06,0.11807761358928326,-0.052114803625377626,-0.07090643274853803,0.058716567693228416,0.12008281573498958,-0.30000000000001137,-0.0070432260737467445,0.1514977906705801,0.1789075844023693,0.08792452830188668,0.17465094339622655
398,135085,2304,4915,2304,1,2023-07-23,0.03964591769469816,-0.07268170426065163,0.08281893004115226,-0.01831622563329871,0.07017543859649122,0.49230769230769056,-0.018834165175628304,0.02757973237425304,0.07911752261067329,0.01753846153846128,0.02289743589743587
399,135086,2304,4915,2304,6,2023-07-23,0.08777052559257992,0.0340080971659919,-0.03947368421052633,0.017863277224321572,0.17434210526315785,13.46666666666664,0.19855719683957407,0.14660106436389186,0.19597349131438913,0.04239393939393932,0.1320757575757574
400,135087,2304,4915,2304,4,2023-07-23,-0.018333333333333313,-0.16287878787878787,-0.18627450980392157,0.016666666666666607,-0.3939393939393939,14.450000000000017,0.23499999999999988,0.10202205882352944,0.10399816176470589,0.02749999999999997,0.0605
401,117176,8877,397,8877,5,2023-03-29,-0.01272550399797534,-0.025558027068601052,-0.07291178034212087,0.01161652248235201,-0.0956909937888199,-4.503999999999962,-0.0557434245536812,0.01557098393241807,0.03263091870018342,-0.001195471698113404,0.003297610062893419
402,117177,8877,397,8877,8,2023-03-29,-0.11635462084295123,-0.016400517911091927,-0.0292397660818714,-0.17205266307600237,-0.546583850931677,-7.0,-0.18286740189792283,-0.08685209473812883,-0.08083267533789029,-0.05207547169811333,-0.0668490566037735
403,153725,188,7386,188,1,2024-02-16,-0.007736943907156679,-0.013377926421404701,0.14335664335664333,-0.07591876208897486,-0.20512820512820507,-1.2600000000000193,-0.055609284332688524,-0.05673746518105849,-0.05236768802228409,0.027800000000000047,-0.048800000000000066
